level,start_ms,header,end_ms
2,7029,وقوله: {إن هذا إلا خلق الأولين} [الشعراء: 137] اختلفت القراء في قراءة ذلك؛ فقرأته عامة قراء المدينة سوى أبي جعفر، وعامة قراء الكوفة المتأخرين منهم: {إن هذا إلا خلق الأولين} [الشعراء: 137] من قبلنا، وقرأ ذلك أبو جعفر، وأبوعمرو بن العلاء: (إن هذا إلا خلق الأولين) ، بفتح الخاء,7031
2,7031,القول في تأويل قوله تعالى {فكذبوه فأهلكناهم، إن في ذلك لآية وما كان أكثرهم مؤمنين. وإن ربك لهو العزيز الرحيم} [الشعراء: 140] يقول تعالى ذكره: فكذبت عاد رسول ربهم هودا، والهاء في قوله {فكذبوه} [الأعراف: 64] من ذكر هود. {فأهلكناهم} [الأنعام: 6] يقول: فأهلكنا عادا بتكذيبهم رسولنا. {إن في ذلك لآية},7032
2,7032,القول في تأويل قوله تعالى: {كذبت ثمود المرسلين، إذ قال لهم أخوهم,7032
2,7032,القول في تأويل قوله تعالى: {أتتركون في ما هاهنا آمنين. في جنات وعيون. وزروع ونخل طلعها هضيم. وتنحتون من الجبال بيوتا فارهين. فاتقوا الله وأطيعون} [الشعراء: 147] يقول تعالى ذكره مخبرا عن قيل صالح لقومه من ثمود: أيترككم يا قوم ربكم في هذه الدنيا آمنين، لا تخافون,7033
2,7033,وقوله: {وتنحتون من الجبال بيوتا فارهين} [الشعراء: 149] يقول تعالى ذكره: وتتخذون من الجبال بيوتا. فاختلفت القراء في قراءة قوله {فارهين} [الشعراء: 149] فقرأته عامة قراء أهل الكوفة: {فارهين} [الشعراء: 149] بمعنى: حاذقين بنحتها. وقرأته عامة قراء أهل المدينة والبصرة: (فرهين) ، بغير ألف، بمعنى:,7035
2,7035,وقوله: {فاتقوا الله وأطيعون} [آل عمران: 50] يقول تعالى ذكره: فاتقوا عقاب الله أيها القوم على معصيتكم ربكم وخلافكم أمره، وأطيعون في نصيحتي لكم، وإنذاري إياكم عقاب الله ترشدوا.,7035
2,7035,القول في تأويل قوله تعالى: {ولا تطيعوا أمر المسرفين، الذين يفسدون في,7035
2,7035,وقوله: {إنما أنت من المسحرين} [الشعراء: 153] اختلف أهل التأويل في تأويله، فقال بعضهم: معناه إنما أنت من المسحورين.,7036
2,7036,القول في تأويل قوله تعالى: {ما أنت إلا بشر مثلنا، فأت بآية إن كنت من الصادقين. قال هذه ناقة لها شرب ولكم شرب يوم معلوم. ولا تمسوها بسوء فيأخذكم عذاب يوم عظيم} [الشعراء: 155] يقول تعالى ذكره مخبرا عن قيل ثمود لنبيها صالح: {ما أنت} [طه: 72] يا صالح {إلا بشر مثلنا} [إبراهيم: 10] من بني آدم،,7037
2,7037,وقوله: {ولا تمسوها بسوء} [الأعراف: 73] يقول: لا تمسوها بما يؤذيها من عقر وقتل ونحو ذلك. وبنحو الذي قلنا في ذلك قال أهل التأويل.,7037
2,7037,وقوله: {فيأخذكم عذاب يوم عظيم} [الشعراء: 156] يقول: فيحل بكم من الله عذاب يوم عظيم عذابه.,7037
2,7037,القول في تأويل قوله تعالى: {فعقروها فأصبحوا نادمين. فأخذهم العذاب، إن في ذلك لآية، وما كان أكثرهم مؤمنين. وإن ربك لهو العزيز الرحيم} [الشعراء: 158] يقول تعالى ذكره، فخالفت ثمود أمر نبيها صالح صلى الله عليه وسلم، فعقروا الناقة التي قال لهم صالح: لا تمسوها بسوء،,7037
2,7037,القول في تأويل قوله تعالى: {كذبت قوم لوط المرسلين. إذ قال لهم أخوهم لوط ألا تتقون. إني لكم رسول أمين. فاتقوا الله وأطيعون. وما أسألكم عليه من أجر، إن أجري إلا على رب العالمين} [الشعراء: 161] يقول تعالى ذكره: {كذبت قوم لوط} [الشعراء: 160] من أرسله الله إليهم من الرسل حين {قال لهم,7038
2,7038,القول في تأويل قوله تعالى: {أتأتون الذكران من العالمين. وتذرون ما خلق,7038
2,7038,وقوله: {بل أنتم قوم عادون} [الشعراء: 166] يقول: بل أنتم قوم تتجاوزون ما أباح لكم ربكم، وأحله لكم من الفروج إلى ما حرم عليكم منها.,7038
2,7038,القول في تأويل قوله تعالى: {قالوا لئن لم تنته يا لوط لتكونن من المخرجين. قال إني لعملكم من القالين} [الشعراء: 168] يقول تعالى ذكره: قال قوم لوط: {لئن لم تنته يا لوط} [الشعراء: 167] عن نهينا عن إتيان الذكران {لتكونن من المخرجين} [الشعراء: 167] من بين أظهرنا وبلدنا. {قال إني لعملكم من القالين} [الشعراء: 168] يقول لهم,7039
2,7039,القول في تأويل قوله تعالى: {رب نجني وأهلي مما يعملون. فنجيناه وأهله أجمعين. إلا عجوزا في الغابرين} [الشعراء: 170] يقول تعالى ذكره: فاستغاث لوط حين توعده قومه بالإخراج من بلدهم إن هو لم ينته عن نهيهم عن ركوب الفاحشة، فقال {رب نجني وأهلي} [الشعراء: 169] من عقوبتك إياهم على ما يعملون,7039
2,7039,القول في تأويل قوله تعالى: {ثم دمرنا الآخرين. وأمطرنا عليهم مطرا، فساء مطر المنذرين. إن في ذلك لآية، وما كان أكثرهم مؤمنين. وإن ربك لهو العزيز الرحيم} [الشعراء: 173] يقول تعالى ذكره: ثم أهلكنا الآخرين من قوم لوط بالتدمير. {وأمطرنا عليهم مطرا} [الأعراف: 84] وذلك إرسال الله عليهم,7040
2,7040,القول في تأويل قوله تعالى: {كذب أصحاب الأيكة المرسلين. إذ قال لهم شعيب ألا تتقون. إني لكم رسول أمين. فاتقوا الله وأطيعون} [الشعراء: 177] يقول تعالى ذكره: {كذب أصحاب الأيكة} [الشعراء: 176] . والأيكة: الشجر الملتف، وهي واحدة الأيك، وكل شجر ملتف فهو عند العرب أيكة؛ ومنه قول نابغة,7040
2,7040,القول في تأويل قوله تعالى: {وما أسألكم عليه من أجر، إن أجري إلا على رب العالمين. أوفوا الكيل ولا تكونوا من المخسرين} [الشعراء: 181] يقول: {وما أسألكم} [الشعراء: 109] على نصحي لكم من جزاء وثواب، ما جزائي وثوابي على ذلك {إلا على رب العالمين، أوفوا الكيل} [الشعراء: 180] يقول: أوفوا الناس حقوقهم من,7041
2,7041,القول في تأويل قوله تعالى: {وزنوا بالقسطاس المستقيم. ولا تبخسوا الناس أشياءهم، ولا تعثوا في الأرض مفسدين} [الشعراء: 183] يعني بقوله {وزنوا بالقسطاس} [الإسراء: 35] وزنوا بالميزان {المستقيم} [الفاتحة: 6] الذي لا بخس فيه على من وزنتم له {ولا تبخسوا الناس أشياءهم} [الأعراف: 85] . يقول: ولا تنقصوا الناس حقوقهم في,7041
2,7041,القول في تأويل قوله تعالى: {واتقوا الذي خلقكم والجبلة الأولين. قالوا,7041
2,7041,وقوله: {قالوا إنما أنت من المسحرين} [الشعراء: 153] يقول: قالوا: إنما أنت يا شعيب معلل تعلل بالطعام والشراب، كما نعلل بهما، ولست ملكا {وما أنت إلا بشر مثلنا} [الشعراء: 186] تأكل وتشرب {وإن نظنك لمن الكاذبين} [الشعراء: 186] . يقول: وما نحسبك فيما تخبرنا وتدعونا إليه إلا ممن يكذب فيما يقول، فإن كنت,7042
2,7042,القول في تأويل قوله تعالى: {قال ربي أعلم بما تعملون، فكذبوه فأخذهم عذاب يوم الظلة، إنه كان عذاب يوم عظيم} [الشعراء: 189] يقول تعالى ذكره: قال شعيب لقومه: {ربي أعلم بما تعملون} [الشعراء: 188] يقول: بأعمالهم هو بها محيط، لا يخفى عليه منها شيء، وهو مجازيكم بها جزاءكم. {فكذبوه} [الأعراف: 64] يقول:,7044
2,7044,وقوله: {إنه كان عذاب يوم عظيم} [الشعراء: 189] يقول تعالى ذكره: إن عذاب يوم الظلة كان عذاب يوم لقوم شعيب عظيم,7044
2,7044,القول في تأويل قوله تعالى: {إن في ذلك لآية وما كان أكثرهم مؤمنين. وإن ربك لهو العزيز الرحيم} [الشعراء: 9] يقول تعالى ذكره: إن في تعذيبنا قوم شعيب عذاب يوم الظلة بتكذيبهم نبيهم شعيبا، لآية لقومك يا محمد، وعبرة لمن اعتبر، إن اعتبروا، أن سنتنا فيهم بتكذيبهم إياك,7044
2,7044,القول في تأويل قوله تعالى: {وإنه لتنزيل رب العالمين. نزل به الروح الأمين. على قلبك لتكون من المنذرين. بلسان عربي مبين} [الشعراء: 193] يقول تعالى ذكره: وإن هذا القرآن {لتنزيل رب العالمين} [الشعراء: 192] والهاء في قوله {وإنه} [البقرة: 130] كناية الذكر الذي في قوله: {وما يأتيهم من ذكر من الرحمن},7046
2,7046,وقوله: {لتكون من المنذرين} [الشعراء: 194] يقول: لتكون من رسل الله الذين كانوا ينذرون من أرسلوا إليه من قومهم، فتنذر بهذا التنزيل قومك المكذبين بآيات الله.,7046
2,7046,وقوله: {بلسان عربي مبين} [الشعراء: 195] يقول: لتنذر قومك بلسان عربي مبين، يبين لمن سمعه أنه عربي، وبلسان العرب نزل، والباء من قوله {بلسان} [إبراهيم: 4] من صلة قوله: {نزل} [البقرة: 176] ، وإنما ذكر تعالى ذكره أنه نزل هذا القرآن بلسان عربي مبين في هذا الموضع، إعلاما منه مشركي قريش أنه أنزله كذلك،,7046
2,7046,القول في تأويل قوله تعالى: {وإنه لفي زبر الأولين. أولم يكن لهم آية أن,7046
2,7046,وقوله: {أولم يكن لهم آية أن يعلمه علماء بني إسرائيل} [الشعراء: 197] يقول تعالى ذكره: أولم يكن لهؤلاء المعرضين عما يأتيك يا محمد من ذكر ربك دلالة على أنك رسول رب العالمين، أن يعلم حقيقة ذلك وصحته علماء بني إسرائيل. وقيل: عني بعلماء بني إسرائيل في هذا الموضع: عبد,7048
2,7048,وقوله {فقرأه عليهم} [الشعراء: 199] يقول: فقرأ هذا القرآن على كفار قومك يا محمد الذين حتمت عليهم أن لا يؤمنوا ذلك الأعجم ما كانوا به مؤمنين. يقول: لم يكونوا ليؤمنوا به، لما قد جرى لهم في سابق علمي من الشقاء، وهذا تسلية من الله نبيه محمدا صلى الله عليه وسلم عن قومه،,7050
2,7050,وقوله: {لا يؤمنون به حتى يروا العذاب الأليم} [الشعراء: 201] يقول: فعلنا ذلك بهم لئلا يصدقوا بهذا القرآن، حتى يروا العذاب الأليم في عاجل الدنيا، كما رأت ذلك الأمم الذين قص الله قصصهم في هذه السورة. ورفع قوله {لا يؤمنون} [البقرة: 6] لأن العرب من شأنها إذا وضعت في موضع مثل هذا,7050
2,7050,القول في تأويل قوله تعالى: {فيأتيهم بغتة وهم لا يشعرون. فيقولوا هل نحن منظرون. أفبعذابنا يستعجلون} [الشعراء: 203] يقول تعالى ذكره: فيأتي هؤلاء المكذبين بهذا القرآن العذاب الأليم بغتة، يعني فجأة {وهم لا يشعرون} [الأعراف: 95] يقول: لا يعلمون قبل ذلك بمجيئه حتى يفجأهم بغتة. {فيقولوا},7050
2,7050,وقوله: {أفبعذابنا يستعجلون} [الشعراء: 204] يقول تعالى ذكره: أفبعذابنا هؤلاء المشركون يستعجلون بقولهم: لن نؤمن لك حتى تسقط السماء كما زعمت علينا كسفا.,7050
2,7050,القول في تأويل قوله تعالى: {أفرأيت إن متعناهم سنين. ثم جاءهم ما كانوا,7051
2,7051,القول في تأويل قوله تعالى: {وما أهلكنا من قرية إلا لها منذرون. ذكرى وما كنا ظالمين. وما تنزلت به الشياطين. وما ينبغي لهم وما يستطيعون. إنهم عن السمع لمعزولون} [الشعراء: 209] يقول تعالى ذكره: {وما أهلكنا من قرية} [الحجر: 4] من هذه القرى التي وصفت في هذه السور {إلا لها منذرون} [الشعراء: 208] يقول:,7051
2,7051,قوله: {وما كنا ظالمين} [الشعراء: 209] يقول: وما كنا ظالميهم في تعذيبناهم وإهلاكهم، لأنا إنما أهلكناهم، إذ عتوا علينا، وكفروا نعمتنا، وعبدوا غيرنا بعد الإعذار عليهم والإنذار ومتابعة الحجج عليهم بأن ذلك لا ينبغي أن يفعلوه، فأبوا إلا التمادي في الغي.,7051
2,7051,وقوله: {وما تنزلت به الشياطين} [الشعراء: 210] يقول تعالى ذكره: وما تنزلت بهذا القرآن الشياطين على محمد، ولكنه ينزل به الروح الأمين. {وما ينبغي لهم} [الشعراء: 211] يقول: وما ينبغي للشياطين أن ينزلوا به عليه، ولا يصلح لهم ذلك. {وما يستطيعون} [الشعراء: 211] يقول: وما يستطيعون أن ينزلوا به ، لأنهم لا,7052
2,7052,القول في تأويل قوله تعالى: {فلا تدع مع الله إلها آخر فتكون من المعذبين,7052
2,7052,وقوله: {وأنذر عشيرتك الأقربين} [الشعراء: 214] يقول جل ثناؤه لنبيه محمد صلى الله عليه وسلم: وأنذر عشيرتك من قومك الأقربين إليك قرابة، وحذرهم من عذابنا أن ينزل بهم بكفرهم. وذكر أن هذه الآية لما نزلت، بدأ ببني جده عبد المطلب وولده، فحذرهم وأنذرهم.,7059
2,7059,وقوله: {واخفض جناحك} [الحجر: 88] يقول: وألن جانبك وكلامك {لمن اتبعك من المؤمنين},7059
2,7059,القول في تأويل قوله تعالى: {فإن عصوك فقل إني بريء مما تعملون. وتوكل على العزيز الرحيم. الذي يراك حين تقوم. وتقلبك في الساجدين. إنه هو السميع العليم} [الشعراء: 217] يقول تعالى ذكره: فإن عصتك يا محمد عشيرتك الأقربون الذين أمرتك بإنذارهم، وأبوا إلا الإقامة على عبادة,7060
2,7060,{وتقلبك في الساجدين} [الشعراء: 219] اختلف أهل التأويل في تأويل ذلك، فقال بعضهم: معنى ذلك: ويرى تقلبك في صلاتك حين تقوم، ثم تركع، وحين تسجد,7061
2,7061,وقوله: {إنه هو السميع العليم} [الأنفال: 61] يقول تعالى ذكره: إن ربك هو السميع تلاوتك يا محمد، وذكرك في صلاتك ما تتلو وتذكر، العليم بما تعمل فيها ويعمل فيها من يتقلب فيها معك مؤتما بك، يقول: فرتل فيها القرآن، وأقم حدودها، فإنك بمرأى من ربك ومسمع.,7062
2,7062,القول في تأويل قوله تعالى: {هل أنبئكم على من تنزل الشياطين. تنزل على كل أفاك أثيم. يلقون السمع وأكثرهم كاذبون} [الشعراء: 222] يقول تعالى ذكره: {هل أنبئكم} [المائدة: 60] أيها الناس {على من تنزل الشياطين} [الشعراء: 221] من الناس؟ {تنزل على كل أفاك} [الشعراء: 222] يعني كذاب بهات {أثيم} [البقرة: 276] يعني: آثم. وبنحو الذي قلنا في,7062
2,7062,وقوله: {يلقون السمع} [الشعراء: 223] يقول تعالى ذكره: يلقي الشياطين السمع، وهو ما يسمعون مما استرقوا سمعه من حين حدث من السماء، إلى {كل أفاك أثيم} [الشعراء: 222] من أوليائهم من بني آدم. وبنحو ما قلنا في ذلك، قال أهل التأويل.,7063
2,7063,وقوله: {وأكثرهم كاذبون} [الشعراء: 223] يقول: وأكثر من تنزل عليه الشياطين كاذبون فيما يقولون ويخبرون. وبنحو الذي قلنا في ذلك قال أهل التأويل.,7063
2,7063,القول في تأويل قوله تعالى: {والشعراء يتبعهم الغاوون. ألم تر أنهم في PageEndV17P673,7064
2,7064,قوله: {ألم تر أنهم في كل واد يهيمون} [الشعراء: 225] يقول تعالى ذكره: ألم تر يا محمد أنهم، يعني الشعراء في كل واد يذهبون، كالهائم على وجهه على غير قصد، بل جائرا على الحق، وطريق، الرشاد، وقصد السبيل. وإنما هذا مثل ضربه الله لهم في افتنانهم في الوجوه التي يفتنون,7065
2,7065,وقوله: {وأنهم يقولون ما لا يفعلون} [الشعراء: 226] يقول: وأن أكثر قيلهم باطل وكذب.,7065
2,7065,وقوله: {إلا الذين آمنوا وعملوا الصالحات} [الشعراء: 227] وهذا استثناء من قوله {والشعراء يتبعهم الغاوون. . إلا الذين آمنوا وعملوا الصالحات} . وذكر أن هذا الاستثناء نزل في شعراء رسول الله صلى الله عليه وسلم، كحسان بن ثابت، وكعب بن مالك، ثم هو لكل من كان بالصفة التي وصفه,7067
2,7067,وقوله: {وذكروا الله كثيرا} [الشعراء: 227] اختلف أهل التأويل في حال الذكر الذي وصف الله به هؤلاء المستثنين من الشعراء، فقال بعضهم: هي حال منطقهم ومحاورتهم الناس، قالوا: معنى الكلام: وذكروا الله كثيرا في كلامهم.,7067
2,7067,وقوله: {وانتصروا من بعد ما ظلموا} [الشعراء: 227] يقول: وانتصروا ممن هجاهم من شعراء المشركين ظلما بشعرهم وهجائهم إياهم، وإجابتهم عما هجوهم به. وبنحو الذي قلنا في تأويل ذلك قال أهل التأويل.,7068
1,7068,سورة النمل,7153
2,7068,القول في تأويل قوله تعالى: {طس، تلك آيات القرآن وكتاب مبين. هدى وبشرى للمؤمنين. الذين يقيمون الصلاة، ويؤتون الزكاة، وهم بالآخرة هم يوقنون} [النمل: 2] قال أبو جعفر: وقد بينا القول فيما مضى من كتابنا هذا فيما كان من حروف المعجم في فواتح السور، فقوله: {طس} [النمل: 1] من ذلك.,7069
2,7069,وقوله: {هدى} [البقرة: 2] من صفة القرآن. يقول: هذه آيات القرآن بيان من الله بين به طريق الحق وسبيل السلام.,7069
2,7069,{وبشرى للمؤمنين} [البقرة: 97] يقول: وبشارة لمن آمن به، وصدق بما أنزل فيه بالفوز العظيم في المعاد. وفي قوله: {هدى وبشرى} [النمل: 2] وجهان من العربية: الرفع على الابتداء بمعنى: هو هدى وبشرى. والنصب على القطع من آيات القرآن، فيكون معناه: تلك آيات القرآن الهدى والبشرى للمؤمنين،,7069
2,7069,وقوله: {الذين يقيمون الصلاة} [المائدة: 55] يقول: هو هدى وبشرى لمن آمن بها، وأقام الصلاة المفروضة بحدودها.,7069
2,7069,وقوله: {ويؤتون الزكاة} [المائدة: 55] يقول: ويؤدون الزكاة المفروضة. وقيل: معناه: ويطهرون أجسادهم من دنس المعاصي. وقد بينا ذلك فيما مضى بما أغنى عن إعادته في هذا الموضع.,7070
2,7070,القول في تأويل قوله تعالى: {إن الذين لا يؤمنون بالآخرة زينا لهم أعمالهم فهم يعمهون. أولئك الذين لهم سوء العذاب، وهم في الآخرة هم الأخسرون} [النمل: 5] يقول تعالى ذكره: إن الذين لا يصدقون بالدار الآخرة، وقيام الساعة، وبالمعاد إلى الله بعد الممات والثواب والعقاب.,7070
2,7070,وقوله: {أولئك الذين لهم سوء العذاب} [النمل: 5] يقول تعالى ذكره: هؤلاء الذين لا يؤمنون بالآخرة لهم سوء العذاب في الدنيا، وهم الذين قتلوا ببدر من مشركي قريش.,7070
2,7070,{وهم في الآخرة هم الأخسرون} [النمل: 5] يقول: وهم يوم القيامة هم الأوضعون تجارة والأوكسوها باشترائهم الضلالة بالهدى {فما ربحت تجارتهم وما كانوا مهتدين},7070
2,7070,القول في تأويل قوله تعالى: {وإنك لتلقى القرآن من لدن حكيم عليم. إذ قال,7070
2,7070,{أو آتيكم بشهاب قبس} [النمل: 7] اختلفت القراء في قراءة ذلك، فقرأته عامة قراء المدينة والبصرة: (بشهاب قبس) بإضافة الشهاب إلى القبس وترك التنوين، بمعنى: أو آتيكم بشعلة نار أقتبسها منها. وقرأ ذلك عامة قراء أهل الكوفة: {بشهاب قبس} [النمل: 7] بتنوين الشهاب وترك إضافته إلى,7071
2,7071,وقوله: {لعلكم تصطلون} [النمل: 7] يقول: كي تصطلوا بها من البرد.,7073
2,7073,وقوله: {ومن حولها} [الأنعام: 92] يقول: ومن حول النار. وقيل: عنى بمن حولها: الملائكة.,7073
2,7073,وقوله: {وسبحان الله رب العالمين} [النمل: 8] يقول: وتنزيها لله رب العالمين، مما يصفه به الظالمون.,7073
2,7073,القول في تأويل قوله تعالى: {يا موسى إنه أنا الله العزيز الحكيم. وألق عصاك فلما رآها تهتز كأنها جان ولى مدبرا ولم يعقب، يا موسى لا تخف، إني لا يخاف لدي المرسلون. إلا من ظلم ثم بدل حسنا بعد سوء فإني غفور رحيم} [النمل: 10] يقول تعالى ذكره مخبرا عن قيله لموسى: {إنه,7073
2,7073,وقوله: {وألق عصاك، فلما رآها تهتز} [النمل: 10] في الكلام محذوف ترك ذكره استغناء بما ذكر عما حذف، وهو: فألقاها فصارت حية تهتز. {فلما رآها تهتز كأنها جان} [النمل: 10] يقول: كأنها حية عظيمة، والجان: جنس من الحيات معروف.,7074
2,7074,وقوله: {يا موسى لا تخف إني لا يخاف لدي المرسلون إلا من ظلم} [النمل: 11] يقول تعالى ذكره: فناداه ربه: يا موسى لا تخف من هذه الحية، إني لا يخاف لدي المرسلون: يقول: إني لا يخاف عندي رسلي وأنبيائي الذين أختصهم بالنبوة، إلا من ظلم منهم، فعمل بغير الذي أذن له في,7078
2,7078,القول في تأويل قوله تعالى: {وأدخل يدك في جيبك تخرج بيضاء من غير سوء في تسع آيات إلى فرعون وقومه إنهم كانوا قوما فاسقين} [النمل: 12] يقول تعالى ذكره مخبرا عن قيله لنبيه موسى: {وأدخل يدك في جيبك} [النمل: 12] ذكر أنه تعالى ذكره أمره أن يدخل كفه في جيبه؛ وإنما أمره بإدخاله في جيبه،,7078
2,7078,وقوله: {تخرج بيضاء} [طه: 22] يقول: تخرج اليد بيضاء بغير لون موسى من {غير سوء} [طه: 22] يقول: من غير برص {في تسع آيات} [النمل: 12] ، يقول تعالى ذكره: أدخل يدك في جيبك تخرج بيضاء من غير سوء، فهي آية في تسع آيات مرسل أنت بهن إلى فرعون؛ وترك ذكر مرسل لدلالة قوله {إلى فرعون وقومه} [النمل: 12] على أن,7079
2,7079,وقوله: {إنهم كانوا قوما فاسقين} [النمل: 12] يقول: إن فرعون وقومه من القبط كانوا قوما فاسقين، يعني كافرين بالله. وقد بينا معنى الفسق فيما مضى.,7079
2,7079,القول في تأويل قوله تعالى: {فلما جاءتهم آياتنا مبصرة قالوا هذا سحر مبين. وجحدوا بها واستيقنتها أنفسهم ظلما وعلوا، فانظر كيف كان عاقبة المفسدين} [النمل: 14] يقول تعالى ذكره: فلما جاءت فرعون وقومه آياتنا، يعني أدلتنا وحججنا، على حقيقة ما دعاهم إليه موسى وصحته،,7079
2,7079,وقوله {مبصرة} [الإسراء: 12] يقول: يبصر بها من نظر إليها ورآها حقيقة ما دلت عليه. وبنحو الذي قلنا في ذلك قال أهل التأويل.,7079
2,7079,{قالوا هذا سحر مبين} [النمل: 13] يقول: قال فرعون وقومه: هذا الذي جاءنا به موسى سحر مبين، يقول: يبين للناظرين له أنه سحر.,7079
2,7079,وقوله: {وجحدوا بها} [النمل: 14] يقول: وكذبوا بالآيات التسع أن تكون من عند الله,7079
2,7079,وقوله: {واستيقنتها أنفسهم} [النمل: 14] يقول: وأيقنتها قلوبهم، وعلموا يقينا أنها من عند الله، فعاندوا بعد تبينهم الحق، ومعرفتهم به,7079
2,7079,وقوله: {ظلما وعلوا} [النمل: 14] يعني بالظلم: الاعتداء، والعلو: الكبر، كأنه قيل: اعتداء وتكبرا. وبنحو الذي قلنا في ذلك قال أهل التأويل.,7080
2,7080,وقوله: {فانظر كيف كان عاقبة المفسدين} [الأعراف: 103] يقول تعالى ذكره لنبيه محمد صلى الله عليه وسلم: فانظر يا محمد بعين قلبك كيف كان عاقبة تكذيب هؤلاء الذين جحدوا آياتنا حين جاءتهم مبصرة، وماذا حل بهم من إفسادهم في الأرض ومعصيتهم فيها ربهم، وأعقبهم ما فعلوا، فإن ذلك,7080
2,7080,القول في تأويل قوله تعالى: {ولقد آتينا داود وسليمان علما، وقالا الحمد لله الذي فضلنا على كثير من عباده المؤمنين} يقول تعالى ذكره: {ولقد آتينا داود وسليمان علما} وذلك علم كلام الطير والدواب، وغير ذلك مما خصهم الله بعلمه.,7080
2,7080,{وقالا الحمد لله الذي فضلنا على كثير من عباده المؤمنين} [النمل: 15] يقول جل ثناؤه: وقال داود وسليمان: الحمد لله الذي فضلنا بما خصنا به من العلم الذي آتاناه دون سائر خلقه من بني آدم في زماننا هذا على كثير من عباده المؤمنين به في دهرنا هذا.,7080
2,7080,القول في تأويل قوله تعالى: {وورث سليمان داود، وقال يا أيها الناس علمنا منطق الطير، وأوتينا من كل شيء، إن هذا لهو الفضل المبين} يقول تعالى ذكره: {وورث سليمان} [النمل: 16] أباه داود العلم الذي كان آتاه الله في حياته، والملك الذي كان خصه به على سائر قومه، فجعله له,7081
2,7081,وقوله: {وأوتينا من كل شيء} [النمل: 16] يقول: وأعطينا ووهب لنا من كل شيء من الخيرات.,7081
2,7081,{إن هذا لهو الفضل المبين} [النمل: 16] يقول: إن هذا الذي أوتينا من الخيرات لهو الفضل على جميع أهل دهرنا المبين، يقول: الذي يبين لمن تأمله وتدبره أنه فضل أعطيناه على من سوانا من الناس.,7081
2,7081,القول في تأويل قوله تعالى: {وحشر لسليمان جنوده من الجن والإنس والطير,7082
2,7082,القول في تأويل قوله تعالى: {حتى إذا أتوا على واد النمل قالت نملة يا أيها النمل ادخلوا مساكنكم، لا يحطمنكم سليمان وجنوده وهم لا يشعرون} يعني تعالى ذكره بقوله: {حتى إذا أتوا على واد النمل} حتى إذا أتى سليمان وجنوده على وادي النمل {قالت نملة يا أيها النمل,7082
2,7082,القول في تأويل قوله تعالى: {فتبسم ضاحكا من قولها وقال رب أوزعني أن أشكر نعمتك التي أنعمت علي وعلى والدي، وأن أعمل صالحا ترضاه، وأدخلني برحمتك في عبادك الصالحين} [النمل: 19] يقول تعالى ذكره: فتبسم سليمان ضاحكا من قول النملة التي قالت ما قالت، وقال: {رب أوزعني أن,7083
2,7083,وقوله: {وأن أعمل صالحا ترضاه} [النمل: 19] يقول: وأوزعني أن أعمل بطاعتك وما ترضاه,7083
2,7083,{وأدخلني برحمتك في عبادك الصالحين} [النمل: 19] يقول: وأدخلني برحمتك مع عبادك الصالحين، الذين اخترتهم لرسالتك وانتخبتهم لوحيك، يقول: أدخلني من الجنة مداخلهم. وبنحو الذي قلنا في ذلك قال أهل التأويل.,7083
2,7083,القول في تأويل قوله تعالى: {وتفقد الطير فقال مالي لا أرى الهدهد أم كان,7085
2,7085,وقوله: {فقال مالي لا أرى الهدهد أم كان من الغائبين} يعني بقوله {مالي لا أرى الهدهد} أخطأه بصري فلا أراه وقد حضر، أم هو غائب فيما غاب من سائر أجناس الخلق فلم يحضر. وبنحو الذي قلنا في ذلك قال أهل التأويل.,7086
2,7086,{أو لأذبحنه} [النمل: 21] يقول: أو لأقتلنه.,7086
2,7086,وقوله: {أو ليأتيني بسلطان مبين} [النمل: 21] يقول: أو ليأتيني بحجة تبين لسامعها صحتها وحقيقتها. وبنحو الذي قلنا في ذلك قال أهل التأويل.,7087
2,7087,القول في تأويل قوله تعالى: {فمكث غير بعيد فقال أحطت بما لم تحط به، وجئتك من سبإ بنبإ يقين} [النمل: 22] يعني تعالى ذكره بقوله: {فمكث غير بعيد} [النمل: 22] فمكث سليمان غير طويل من حين سأل عن الهدهد، حتى جاء الهدهد. واختلف القراء في قراءة قوله: {فمكث} [النمل: 22] فقرأت ذلك عامة قراء الأمصار,7087
2,7087,وقوله: {فقال أحطت بما لم تحط به} [النمل: 22] يقول: فقال الهدهد حين سأله سليمان عن تخلفه وغيبته: أحطت بعلم ما لم تحط به أنت يا سليمان,7088
2,7088,وقوله: {وجئتك من سبإ بنبإ يقين} [النمل: 22] يقول: وجئتك من سبإ بخبر يقين.,7088
2,7088,القول في تأويل قوله تعالى: {إني وجدت امرأة تملكهم وأوتيت من كل شيء ، ولها عرش عظيم. وجدتها وقومها يسجدون للشمس من دون الله، وزين لهم الشيطان أعمالهم فصدهم عن السبيل فهم لا يهتدون} [النمل: 24] . يقول تعالى مخبرا عن قيل الهدهد لسليمان مخبرا بعذره في مغيبه عنه: {إني,7089
2,7089,وقوله: {وأوتيت من كل شيء} [النمل: 23] يقول: وأوتيت من كل شيء يؤتاه الملك في عاجل الدنيا مما يكون عندهم من العتاد والآلة. وبنحو الذي قلنا في ذلك قال أهل التأويل.,7089
2,7089,وقوله: {وجدتها وقومها يسجدون للشمس من دون الله} [النمل: 24] يقول: وجدت هذه المرأة ملكة سبأ، وقومها من سبإ، يسجدون للشمس فيعبدونها من دون الله.,7089
